Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
Malignant neoplasm of gastrointestinal tract	32/263	3.12659504265878e-07	2.4146609011885e-05	32	0.121673003802281	FEN1;PVT1;FHL2;TGFA;TYMS;HIF1A;AURKB;AURKA;UCHL1;SRPX2;PTTG1;CDH1;PLAU;AGR2;TIMP1;NQO1;ST14;MARCKSL1;MMP7;HSPA5;CDKN2A;MMP1;MUC5B;NET1;CEACAM1;DAP;AKR1B10;CEACAM5;PKP3;CD24;CFB;EZH2
Sarcoma	59/658	3.48300168552444e-07	2.65404728436963e-05	59	0.0896656534954407	TDRKH;TOP2A;PLOD2;FOXM1;MKI67;COMP;MDK;PLAU;CTSK;PCLAF;CA9;EPHB2;ABCC3;PARP1;MMP1;IGFBP3;IGHV1-12;ETV4;MMP9;CKAP4;NME1;MMP11;SFRP4;MELK;ESPL1;IL23A;CCNE1;BIRC5;PLPP2;PCNA;PRKDC;TGFA;TYMS;THBS2;HIF1A;AURKB;AURKA;RECQL4;PAK1;SPP1;PRAME;BUB1;MUC4;TFAP2A;NQO1;CDKN2A;PLK1;IDH2;ASNS;ZWINT;COL1A1;DAP;RAD51;FAP;HDGF;CD24;EZH2;CDKN3;MAD2L1
Luminal B Breast Carcinoma	16/80	4.3259856650572e-07	3.25302737839499e-05	16	0.2	TOP2A;KRT8;SIX1;TYMS;MMP9;SERPINB5;TOX3;CCNB1;MELK;ESPL1;CDH1;EPCAM;CA9;CD24;GAPDH;STX1A
Carcinoma breast stage IV	41/392	4.67816232410062e-07	3.46083241201227e-05	41	0.104591836734694	TOP2A;JPT1;FOXM1;TYMS;HIF1A;LOXL2;LDHA;NT5E;EPCAM;CDH1;TUBB3;PLAU;CTSK;SPP1;SFN;TIMP1;SLC16A3;SOX4;SPDEF;TFAP2A;PARP1;CDKN2A;MMP1;PLK1;HMGA1;MMP9;RUNX2;NME1;NET1;MMP11;CLDN3;MMP13;KRT16;CCNE1;CEACAM5;FSCN1;CDK1;BIRC5;F2RL1;NECTIN4;EZH2
Malignant neoplasm of kidney	43/421	4.72344581167029e-07	3.46083241201227e-05	43	0.102137767220903	UHRF1;DERL3;SLC2A1;TGFA;TYMS;HIF1A;AURKA;LDHA;UCHL1;PAK1;CDH1;FIGNL1;CTSK;SPP1;EIF4EBP1;PCLAF;CA9;EPHB2;SLC16A3;NQO1;EGLN3;SPINK1;CDKN2A;TESC;IGFBP3;SLC52A2;PLK1;PYCR1;CP;MMP9;NME1;COL1A1;VMP1;MELK;SFRP2;CDCP1;IL2RA;UBE2T;NMU;BIRC5;ANGPTL4;EZH2;MAD2L1
Absent ear	6/9	6.02575644587956e-07	4.30464976102522e-05	6	0.666666666666667	CDT1;CDC45;ORC6;ORC1;GMNN;CDC6
Congenital absence of external ear	6/9	6.02575644587956e-07	4.30464976102522e-05	6	0.666666666666667	CDT1;CDC45;ORC6;ORC1;GMNN;CDC6
Osteosarcoma	85/1103	7.22659278286144e-07	5.05559820774328e-05	85	0.0770625566636446	TMEM45B;GPI;FHL2;TNC;SLC2A1;SIX1;FOXM1;BZW2;MKI67;CDC20;IGHG3;UCHL1;ATIC;MDK;PLAU;CTSK;CHEK1;CA9;TIMP1;EPHB2;PHLDA2;SOX4;IER3;ABCC3;MMP7;S100A2;PARP1;MMP1;ITGA2;IGFBP3;H2AFX;MMP9;RUNX2;CKAP4;NME1;MMP12;CCNA2;MMP14;VCAN;MMP13;SFRP2;PKM;TRAF4;ESPL1;CCNE1;EEF1A2;BIRC5;ALDOA;HOXB7;XPR1;DTYMK;PCNA;PRKDC;CDCA5;PVT1;TGFA;RASAL1;TYMS;HIF1A;AURKB;SKA1;AURKA;RECQL4;CYP27B1;CCNB1;SPP1;SPOCK1;PRAME;E2F3;ECT2;MUC4;HSPA5;CDKN2A;PLK1;IDH2;LIMK1;HMGA1;NDC80;COL1A1;COL1A2;RAD51;CDK1;PAEP;EZH2;CDKN3
Adenoid Cystic Carcinoma	27/208	7.25387669352492e-07	5.05559820774328e-05	27	0.129807692307692	TOP2A;PCNA;PRKDC;ITGB4;UHRF1;MKI67;TYMS;HIF1A;SKA1;PCSK1N;CDH1;SFN;EPHB2;SOX4;GINS2;MMP7;CDKN2A;NETO2;MMP9;CKAP4;ASPM;CENPF;VCAN;ESPL1;KRT15;FAT1;DTL
Carcinoma, Transitional Cell	41/399	7.44218956906765e-07	5.12435101050863e-05	41	0.102756892230576	PCNA;GPR87;TGFA;FOXM1;MKI67;HIF1A;AURKA;CDC20;CDH1;PLAU;PRAME;E2F3;KPNA2;CEP55;MARCKSL1;MMP7;RRM2;PARP1;HSPA5;CDKN2A;CCL20;MMP1;IGFBP3;IGHV1-12;PLA2G4A;MMP9;NME1;CCNA2;SLC7A5;KAT2A;MMP14;MMP13;ESPL1;CCNE1;TACC3;SFXN1;ANGPTL4;EZH2;MCM2;PTGES;MAD2L1
Pancreatitis, Chronic	34/302	8.41726134068143e-07	5.7267438764279e-05	34	0.112582781456954	SERPINE2;UHRF1;COL11A1;TNC;TGFA;FUT2;CXCL14;CDC20;P2RY6;SPP1;TK1;NPTX2;PRSS2;MUC4;SPINK1;MMP7;HSPA5;CDKN2A;CCL20;TFPI2;KRT8;BHLHA15;COL1A1;GREM1;MMP11;CEACAM1;CYP24A1;IL2RA;MZB1;LCN2;F2RL1;TFF1;GAPDH;CFB
Pulmonary Fibrosis	43/432	9.46216165794212e-07	6.36191222060461e-05	43	0.099537037037037	FKBP10;TMPRSS4;TNC;TGFA;THY1;CXCL13;FOXM1;HIF1A;LOXL1;LOXL2;HSPD1;IRAK1;CDH1;PLAU;CTSK;SPP1;TIMP1;CTHRC1;DSP;MMP7;PARP1;MMP1;IGFBP3;SLC52A2;KRT8;PLA2G4A;SULF1;MUC5B;MMP9;AGT;COL1A1;FAM111B;MMP12;GREM1;COL3A1;COL1A2;MMP13;DKC1;IL2RA;F2RL1;TFF1;CRLF1;STX1A
Neoplasms	92/1236	1.10758717370554e-06	7.36030313689202e-05	92	0.0744336569579288	TMEM45B;TOP2A;JPT1;MCM7;NCAPG2;GMNN;KIF14;TNC;SIX1;FOXM1;CXCL14;WFDC2;LOXL2;PTTG1;MDK;PLAU;CHEK1;PBK;MYBL2;CA9;FAM3C;TIMP1;EPHB2;SLC16A3;SOX4;POSTN;SPINK1;MMP7;TPI1;PARP1;IGFBP3;LSR;MMP9;RUNX2;CKAP4;ASPM;MMP14;CEACAM1;PKM;AIM2;CEACAM5;ADAM12;ITPKA;DEPDC1;AFAP1-AS1;GAPDH;PTGES;LTF;PCNA;UHRF1;PVT1;TTK;TYMS;HIF1A;NT5E;CST1;EPCAM;PERP;AGR2;SPP1;CYTOR;SERPINH1;SLAMF7;SPOCK1;PRAME;ECT2;NQO1;EGLN3;HSPA5;CDKN2A;CBX3;PLK1;IDH2;HMGA1;NDC80;COL1A1;NET1;DAP;AKR1B10;FAP;KRT17;IL2RA;COL5A2;NMU;FAT1;LCN2;CDK1;F2RL1;OCIAD2;NECTIN4;EZH2;APOBEC3B
Endometriosis	63/749	1.26907973715044e-06	8.33654103197099e-05	63	0.0841121495327103	FEN1;TNC;SLC2A1;ENO1;CXCL14;CKS1B;CDH3;CDH1;MDK;PLAU;TIMP1;EPHB2;MMP7;MMP1;IGFBP3;ITGA2;DIO2;MMP9;NME1;MMP12;CCNA2;GREM1;SFRP4;CLDN4;MMP14;VCAN;CLDN3;MMP13;BIRC5;TNFRSF21;PTGES;LTF;PCNA;CRABP2;HIF1A;HSPD1;PAK1;CCNB1;SPP1;AGR2;EIF4EBP1;NPTX2;MUC4;NQO1;CDKN2A;SRD5A1;IL37;PLK1;HMGA1;AKR1C2;CDC6;SYNJ2;SGPP2;AGT;COL1A1;GJB2;CDK1;ZNF217;PAEP;F2RL1;NECTIN4;CDKN3;NECTIN1
Esophageal carcinoma	59/685	1.30458830603692e-06	8.47241155568293e-05	59	0.0861313868613139	FOXA1;FEN1;LOXL2;CDC20;LAPTM4B;CDH1;PCLAF;RAC3;CA9;TIMP1;EPHB2;MMP7;MMP1;IGFBP3;H2AFX;MMP9;CKAP4;CCNA2;SLC7A5;MMP14;MMP13;CDCP1;CEACAM5;FSCN1;BIRC5;TFF1;IVL;PCNA;MAGED1;TGFA;TTK;THY1;TYMS;HIF1A;AURKA;CCNB1;EPCAM;SPP1;EIF4EBP1;SFN;MUC4;CTHRC1;NQO1;MARCKSL1;CDKN2A;PLK1;TFPI2;FBXO32;TPX2;GJB2;DAP;SLC6A8;RAD51;CYP24A1;KRT16;UBE2S;LCN2;HDGF;CDKN3
Adult Hepatocellular Carcinoma	17/97	1.35156282293899e-06	8.6788556551644e-05	17	0.175257731958763	ABCC3;PCNA;CDKN2A;TGFA;ASNS;FOXM1;HIF1A;PDGFRL;GJB2;CDH1;PLAU;CCNE1;MTHFD2;PPAT;CDK1;HPRT1;XDH
Chondrosarcoma	29/241	1.39308936423599e-06	8.7903017335156e-05	29	0.120331950207469	TNC;MKI67;EFNA5;HIF1A;COMP;LDHA;PLAU;TUBB3;CTSK;SPP1;TIMP1;EPHB2;SOX4;MMP7;CDKN2A;MMP1;IGFBP3;IDH2;MUC5B;MMP9;RUNX2;MMP12;CCNA2;MMP14;VCAN;MMP13;TRAF4;BIRC5;CD24
Liver and Intrahepatic Biliary Tract Carcinoma	54/607	1.39968059098849e-06	8.7903017335156e-05	54	0.0889621087314662	FOXA1;ALG1L;GALNT14;FHL2;FOXM1;CKS1B;LMNB1;PTTG1;CDH1;EXO1;PLAU;PCLAF;TK1;KPNA2;EPHB2;IER3;ABCC3;IGFBP3;CDC25C;MMP9;RUNX2;NME1;CCNA2;SLC7A5;VCAN;CLDN3;PKM;PPIF;BIRC5;GAPDH;TGFA;THY1;HIF1A;AURKA;CCNB1;EPCAM;SPP1;MARCKSL1;HSPA5;CDKN2A;GOLM1;PLK1;ATAD2;TFPI2;IDH2;AKR1C2;AGT;AKR1B10;LCN2;PAEP;CD24;EZH2;CDKN3;APOBEC3B
Microtia, third degree	6/10	1.44898597058527e-06	8.90425249666112e-05	6	0.6	CDT1;CDC45;ORC6;ORC1;GMNN;CDC6
Abnormal shape/structure of ear	6/10	1.44898597058527e-06	8.90425249666112e-05	6	0.6	CDT1;CDC45;ORC6;ORC1;GMNN;CDC6
invasive cancer	23/166	1.53058690045186e-06	9.30564269795996e-05	23	0.13855421686747	KDM5B;STIL;PCNA;MCM7;MMP1;UHRF1;CDKN2A;SLC2A1;SIX1;HIF1A;CKAP4;NME1;AURKA;CCNB2;MMP11;MMP14;CDH3;PTTG1;FSCN1;LCN2;CA9;PTGES;MCM2
polyps	32/285	1.8643655284286e-06	0.000112156305210205	32	0.112280701754386	COL11A1;MKI67;TYMS;AURKB;AURKA;BPIFA1;PAK1;VSIG1;CDH1;SPP1;POSTN;MMP7;PARP1;HGD;CDKN2A;IGFBP3;HMGA1;MUC5B;MMP9;NME1;GREM1;SFRP4;ASPM;CEACAM1;COL3A1;SFRP2;FAP;CEACAM5;LCN2;PAEP;TFF1;EZH2
Malignant neoplasm of salivary gland	14/69	1.88759939576438e-06	0.000112371151529098	14	0.202898550724638	TOP2A;GINS2;ITGB4;NETO2;ASPM;VCAN;PCSK1N;ESPL1;CDH1;KRT15;FAT1;DTL;SOX4;CDKN3
Malignant neoplasm of thyroid	47/505	1.99256012333982e-06	0.000117396712421516	47	0.0930693069306931	FOXA1;MCM7;TMPRSS4;TNC;SLC2A1;BUB1B;RASAL1;THY1;FOXM1;HIF1A;AURKA;LDHA;PAK1;PTTG1;EPCAM;TIMP1;EPHB2;BUB1;POSTN;MMP7;PARP1;HSPA5;CDKN2A;CCL20;IL37;UBE2C;IDH2;LIMK1;HMGA1;MMP9;SERPINB5;RUNX2;CKAP4;TBX15;MMP14;CEACAM1;PKM;RAD51;CYP24A1;FAP;IL23A;CEACAM5;LCN2;HYOU1;GAPDH;EZH2;NECTIN1
Desmoplastic	15/80	2.33386182444831e-06	0.000136102248231858	15	0.1875	POSTN;CDKN2A;COL11A1;MKI67;THBS2;MMP9;RUNX2;LOXL2;MMP14;COL1A2;MB;TUBB3;ADAM12;COL6A3;TIMP1
Blue sclera	11/44	2.76302416522136e-06	0.000159501849537779	11	0.25	COL1A1;FKBP10;CANT1;COL1A2;HGD;COL5A1;CTSK;COL5A2;SERPINH1;PYCR1;P4HB
myeloblastosis	8/22	2.91811240390214e-06	0.000166770123883007	8	0.363636363636364	TOP2A;PKM;UBE2C;KRT16;MYBL2;FOXM1;PKMYT1;PTGES
Thyroid carcinoma	60/721	3.20514609678306e-06	0.000181360494486289	60	0.0832177531206657	FOXA1;GPI;MCM7;TNC;SLC2A1;BUB1B;FOXM1;PTTG1;CDH1;TIMP1;EPHB2;POSTN;MMP7;PARP1;MMP1;DIO2;MMP9;SERPINB5;RUNX2;CKAP4;NME1;MMP14;CEACAM1;PKM;IL23A;CEACAM5;BIRC5;GAPDH;XPR1;PCNA;TMPRSS4;TGFA;RASAL1;THY1;HIF1A;AURKB;AURKA;LDHA;PAK1;EPCAM;SPP1;BUB1;HSPA5;CDKN2A;CCL20;IL37;UBE2C;PLK1;IDH2;LIMK1;HMGA1;TBX15;RAD51;CYP24A1;FAP;LCN2;HYOU1;RAMP1;EZH2;NECTIN1
Ehlers-Danlos syndrome type 1	5/7	3.51450985500524e-06	0.000196915919817205	5	0.714285714285714	COL1A1;COL3A1;COL1A2;COL5A1;COL5A2
Astrocytoma	61/741	3.74681076407843e-06	0.000207893432201051	61	0.0823211875843455	TOP2A;SERPINE2;DIRAS1;TNC;KIF14;SLC2A1;MKI67;CDH1;MDK;PLAU;CA9;TIMP1;KPNA2;EPHB2;PITX1;SLC16A3;SOX4;ABCC3;HES6;MMP7;MMP1;IGFBP3;H2AFX;PLA2G4A;TFB2M;MMP9;SLC7A5;MMP14;VCAN;MELK;SCG5;BIRC5;GAPDH;STX1A;PTGES;PCNA;CRABP2;PRKDC;CDCA5;PVT1;TGFA;HMMR;TYMS;HIF1A;HSPD1;P2RY6;CHST15;SPP1;TFAP2A;EGLN3;MARCKSL1;HSPA5;CDKN2A;UBE2C;IDH2;TPX2;GCLC;SLC6A8;CD24;EZH2;CDKN3
Adenocarcinoma of colon	30/267	3.82652387025058e-06	0.00021027484537002	30	0.112359550561798	PCNA;COL11A1;SLC2A1;TGFA;TYMS;HIF1A;ALDH1B1;CDH1;PLAU;SPP1;EIF4EBP1;RAD54L;EPHB2;SLC16A3;ST14;EGLN3;MMP7;PARP1;HSPA5;MMP1;ITGA2;PLK1;MUC5B;NME1;CCNA2;MMP11;ZDHHC9;CEACAM5;FSCN1;ANGPTL4
Ataxia Telangiectasia	39/396	3.89403871517486e-06	0.000211946964354517	39	0.0984848484848485	TOP2A;FOXA1;LRRC59;CANT1;MCM7;PRKDC;RASAL1;TTK;THY1;FOXM1;HIF1A;CCNB2;CCNB1;PLAU;CHEK1;PCLAF;E2F3;CLSPN;EPHB2;MUC4;SPTBN2;BIK;CDKN2A;PLK1;H2AFX;CDC25C;MUC5B;MMP9;AGT;CKAP4;NME1;GCLC;CDK1;LCN2;TIMELESS;HIST1H4H;HPRT1;EZH2;CDKN3
Conventional (Clear Cell) Renal Cell Carcinoma	54/631	4.45089739683565e-06	0.000239970553046375	54	0.0855784469096672	HILPDA;SLC2A1;ENO1;FOXM1;CXCL14;LOXL2;PTTG1;CDH1;MB;PCLAF;CA9;EPHB2;SLC16A3;LARGE2;MMP1;IGFBP3;KRT8;MMP9;CCNA2;GREM1;SLC7A5;MMP14;VCAN;SFRP2;CDCP1;BIRC5;ANGPTL4;CARD11;PCNA;TGFA;PKMYT1;TYMS;HIF1A;HSPD1;LDHA;NT5E;PAK1;SPP1;EIF4EBP1;PRAME;NPTX2;ECT2;MUC4;BIK;CDKN2A;PLK1;SPAG4;CP;FAM111B;TPX2;CD27;EZH2;APOBEC3B;MAD2L1
Aplastic clavicles	7/17	4.70527159930871e-06	0.000248987288796752	7	0.411764705882353	CDT1;CDC45;ORC6;ORC1;GMNN;CDC6;RUNX2
Genu recurvatum	7/17	4.70527159930871e-06	0.000248987288796752	7	0.411764705882353	COL1A1;COMP;CDT1;CANT1;COL1A2;COL5A1;COL5A2
melanoma	155/2454	5.2445830651367e-06	0.000274979745112443	155	0.063162184189079	GALNT14;TNC;BUB1B;ENO1;ABCA12;MKI67;ESPN;IL4I1;CDH3;DEPTOR;PTTG1;PLAU;CDH1;CHEK1;PCLAF;FAM3C;EPHB2;TNS4;GTSE1;PITX1;SOX4;POSTN;S100A2;IGFBP3;IGHV1-12;CDC25C;RUNX2;SFRP2;DKC1;IL23A;EEF1A2;FSCN1;KIF20A;HPRT1;HOXB7;PTGES;CDCA2;CDCA4;PRKDC;MAGED1;CDCA5;NCAPG;IL20RB;TGFA;THY1;PKMYT1;EFNA5;HIF1A;CYP27B1;FUT8;CCNB1;ADGRG1;LDHA;UBD;EIF4EBP1;PMAIP1;PLEK2;TFAP2A;HSPA5;SLC52A2;TFPI2;PLK1;IDH2;DDIT4L;EPHX3;CP;SRPK1;GJB2;AKR1B10;FAT1;CDK1;PAEP;CD27;HIST1H4H;MELTF;ALDH18A1;EZH2;APOBEC3B;GPI;KDM5B;FHL2;SLC2A1;FOXM1;CKS1B;UCHL1;EXO1;CTSK;PBK;CA9;TIMP1;DSP;ABCC3;GPR37;MMP7;TPI1;PARP1;MMP1;ITGA2;TNFRSF18;H2AFX;PLA2G4A;KIF23;MMP9;ETV4;SERPINB5;NME1;MMP12;SLC7A5;MMP14;VCAN;CEACAM1;MMP13;CDCP1;AIM2;CEACAM5;PXDN;BIRC5;COL6A3;DSG2;KIF2C;GAPDH;MCM2;PCNA;TTK;TYMS;THBS2;AURKB;AURKA;HSPD1;RECQL4;PAK1;NT5E;EPCAM;PERP;SPP1;PRAME;E2F3;MUC4;CTHRC1;NQO1;PPP1R14B;MARCKSL1;RRM2;CDKN2A;MX2;SHCBP1;AGT;DBNDD1;CYP24A1;FAP;IL2RA;QPCT;F2RL1;HDGF;CDKN3
Adenoma of large intestine	29/258	5.48228394964888e-06	0.000284829570656758	29	0.112403100775194	FEN1;CEMIP;PCNA;SLC2A1;TYMS;HIF1A;AURKA;CDH3;EPCAM;CDH1;PLAU;EXO1;TIMP1;EPHB2;NQO1;MMP7;PARP1;CDKN2A;MMP1;ETV4;GREM1;TPX2;GCLC;VCAN;SFRP2;FAP;FSCN1;LCN2;PTGES
Medulloblastoma	51/590	6.20379116541851e-06	0.000319411410003304	51	0.0864406779661017	MCM7;TNC;KIF14;FOXM1;COMP;PTTG1;CDH1;TUBB3;MDK;PLAU;EPHB2;SOX4;S100A2;PARP1;TESC;IGFBP3;ITGA2;MMP9;ASPM;VCAN;MELK;PKM;SFRP2;CCNE1;SCG5;BIRC5;MCM4;MCM2;PCNA;CRABP2;PRKDC;UHRF1;CDCA7;EFNA5;HIF1A;AURKB;AURKA;NT5E;CCNB1;EIF4EBP1;PRAME;MARCKSL1;CDKN2A;PLK1;HMGA1;COL1A2;RAD51;FAP;CDK1;CD24;EZH2
Hamman-Rich syndrome	27/233	6.50667610444189e-06	0.00033201476729362	27	0.11587982832618	TNC;TGFA;THY1;CXCL13;CXCL14;COMP;SPP1;TIMP1;DSP;MMP7;PARP1;CDKN2A;MMP1;SLC52A2;KRT8;MUC5B;MMP9;AGT;CKAP4;GREM1;COL3A1;MMP13;P4HA3;F2RL1;CRLF1;XPR1;EZH2
Actinic keratosis	15/87	6.90668753624452e-06	0.000349307250173782	15	0.172413793103448	COL17A1;PCNA;MMP1;CDKN2A;H2AFX;TNC;SLC2A1;CKAP4;CKS1B;DAP;PTTG1;FAP;KRT17;KRT16;SPP1
Endometrial Carcinoma	66/840	7.09130693204615e-06	0.000355498413303893	66	0.0785714285714286	FOXA1;GPI;ST6GALNAC1;FEN1;BUB1B;SIX1;ENO1;WFDC2;PLAU;CDH1;CHEK1;MYBL2;TIMP1;EPHB2;SOX4;MMP7;PARP1;MMP1;IGFBP3;H2AFX;CDC25C;MMP9;NME1;CCNA2;CLDN4;MMP14;VCAN;CEACAM1;CLDN3;CCNE1;CEACAM5;BIRC5;LTF;PCNA;UHRF1;PRKDC;TGFA;TYMS;THBS2;HIF1A;AURKB;AURKA;PAK1;CCNB1;NT5E;EPCAM;SPP1;AGR2;EIF4EBP1;KCNN4;MUC4;MARCKSL1;HSPA5;CDKN2A;SLC52A2;ATAD2;PLK1;NDC80;AGT;AKR1B10;NMU;LCN2;PAEP;CD24;MUC20;EZH2
Dental caries	22/170	7.96194770251381e-06	0.000391282285108155	22	0.129411764705882	COL17A1;ITGB4;MMP1;RUNX2;SFRP4;FERMT1;MMP14;COL3A1;CDH3;MMP13;COL5A1;KRT17;CDH1;DKC1;KRT16;CTSK;SERPINH1;CRLF1;KRT6A;LTF;CDKN3;NECTIN1
Luminal A Breast Carcinoma	17/110	7.9880431465053e-06	0.000391282285108155	17	0.154545454545455	FOXA1;MMP7;PCNA;PARP1;CDKN2A;HJURP;KRT8;SLC2A1;MMP9;TOX3;CCNB1;MELK;ESPL1;ZNF217;CA9;CD24;SLC16A3
Dwarfism	30/277	8.01050347465515e-06	0.000391282285108155	30	0.108303249097473	CANT1;GMNN;HMGB3;COMP;ORC6;CDC45;ORC1;CTSK;POC1A;COL10A1;EPHB2;ARSE;GINS1;CDT1;CKAP2L;IGFBP3;SLC52A2;IDH2;DONSON;PYCR1;CDC6;AGT;MMP14;COL1A2;MMP13;IL23A;MCM4;ALDH18A1;CDKN3;MCM2
Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse	35/349	8.14197275652907e-06	0.000394333680538675	35	0.100286532951289	TOP2A;PCNA;IGHV3-21;HILPDA;GMNN;IGHV4-34;MKI67;RAD51AP1;CD79A;CCNB1;TUBB3;CHEK1;PBK;EIF4EBP1;PMAIP1;PRAME;CCL19;SOX4;CDT1;PARP1;HSPA5;BIK;CDKN2A;PLK1;CDC6;CCNA2;GREM1;TPX2;IGLL5;RAD51;CCNE1;MCM6;EZH2;APOBEC3B;CDKN3
Keloid	22/171	8.75787964884206e-06	0.000420599010026323	22	0.128654970760234	MMP1;IGFBP3;SLC52A2;COL11A1;HIF1A;MMP9;SERPINB5;CKAP4;AGT;COMP;COL1A1;VCAN;COL3A1;SFRP2;COL1A2;MMP13;COL5A1;ADAM12;F2RL1;SFN;TIMP1;CTHRC1
Ehlers-Danlos Syndrome, Type IV	5/8	9.02406075437671e-06	0.000429770893427191	5	0.625	COL1A1;COL3A1;ADGRG1;COL1A2;COL5A1
Malignant Glioma	45/504	9.62853058416151e-06	0.000454769027177546	45	0.0892857142857143	TOP2A;PCNA;PRKDC;TNC;TGFA;THY1;SLC7A11;FOXM1;MKI67;HIF1A;AURKB;CYP27B1;UCHL1;MDK;PLAU;SPP1;CA9;TIMP1;TK1;NPTX2;EPHB2;ABCC3;PARP1;HSPA5;BIK;CDKN2A;MMP1;IGFBP3;PLK1;TFPI2;IDH2;H2AFX;HMGA1;KIF23;MMP9;SLC7A5;MMP14;SFRP2;FSCN1;DEPDC1;BIRC5;CD27;ANGPTL4;P4HB;EZH2
Retinoblastoma	47/539	1.13996731530833e-05	0.00053400927926124	47	0.0871985157699443	GPI;PCNA;UHRF1;KIF14;THY1;FOXM1;MKI67;TYMS;HIF1A;RECQL4;LDHA;CCNB1;EPCAM;EXO1;PLAU;CHEK1;E2F3;CA9;MYBL2;KPNA2;EPHB2;SOX4;TFAP2A;CDKN2A;UBE2C;PLK1;H2AFX;KRT8;IGHV1-12;CDC25C;MMP9;RUNX2;NME1;MMP11;FAP;IL23A;CCNE1;CEACAM5;CDK1;MZB1;BIRC5;TFF1;HDGF;EZH2;CDKN3;MCM2;MAD2L1
Post-Traumatic Osteoporosis	12/60	1.1916552534194e-05	0.000553683721405842	12	0.2	FGB;COL1A1;ATIC;TPI1;PKM;COL1A2;CYP24A1;IDH2;ENO1;P4HB;GAPDH;LTF
Joint hyperflexibility	17/114	1.30030568689559e-05	0.000599294112952281	17	0.149122807017544	CDT1;CANT1;COL11A1;GMNN;PYCR1;CDC6;COMP;COL1A1;COL3A1;ORC6;COL1A2;CDC45;ORC1;COL5A1;ZDHHC9;COL5A2;ALDH18A1
Multiple malignancy	22/176	1.39260225039044e-05	0.000636697748878508	22	0.125	PRKDC;MMP1;SLC2A1;SIX1;TTK;FOXM1;ILF2;HIF1A;AURKB;NME1;AURKA;CCNA2;MMP12;MMP14;PKM;RAD51;PTTG1;DDIT4;CDK1;STEAP1;CD24;EZH2
Salivary Gland Neoplasms	14/82	1.56128137572106e-05	0.000708152623987767	14	0.170731707317073	TOP2A;GINS2;ITGB4;NETO2;CKAP4;ASPM;VCAN;PCSK1N;ESPL1;CDH1;KRT15;FAT1;DTL;SOX4
Biliary Tract Cancer	18/128	1.67089109727747e-05	0.000751900993774863	18	0.140625	NQO1;MARCKSL1;MMP7;CDKN2A;GMNN;IDH2;TFPI2;CLDN4;SFRP2;CDH1;EPCAM;PRC1;AGR2;NEK2;NPTX2;CD24;HOXB7;MUC4
Pigmented lesions	6/14	1.77412046474967e-05	0.000792117066878467	6	0.428571428571429	MMP14;CDKN2A;SLC2A1;TGFA;BIRC5;HIF1A
Invasive Carcinoma	20/154	1.92701616735834e-05	0.000853712976469218	20	0.12987012987013	TOP2A;MMP7;PCNA;CBX3;CDKN2A;COL11A1;H2AFX;MKI67;MMP9;AGT;AURKA;MMP11;MMP14;PAK1;CDH1;PLAU;CHEK1;OCIAD2;EZH2;MAD2L1
Oral Submucous Fibrosis	10/44	1.95404570176703e-05	0.000859028552738351	10	0.227272727272727	COMP;COL1A1;COL1A2;MMP1;BIRC5;CA9;ENO1;TIMP1;HIF1A;MMP9
Idiopathic Pulmonary Fibrosis	36/379	2.00476947922718e-05	0.00087459981479262	36	0.0949868073878628	PCNA;TMPRSS4;TNC;TGFA;THY1;CXCL13;HIF1A;CXCL14;HS6ST2;COMP;NT5E;PLAU;SPP1;DSP;MMP7;CDKN2A;MMP1;IGFBP3;SLC52A2;ITGA2;KRT8;MUC5B;MMP9;AGT;CKAP4;COL1A1;CCNA2;COL3A1;MMP13;PRC1;P4HA3;HIST1H4H;F2RL1;CRLF1;XPR1;EZH2
Osteoporosis, Senile	12/64	2.37126399722864e-05	0.00102664952607285	12	0.1875	FGB;COL1A1;ATIC;TPI1;PKM;COL1A2;CYP24A1;IDH2;ENO1;P4HB;GAPDH;LTF
Thyroid Neoplasm	42/476	2.50712367408341e-05	0.00107730915769825	42	0.0882352941176471	FOXA1;PCNA;MCM7;ITGB4;TMPRSS4;SLC2A1;RASAL1;MKI67;HIF1A;CXCL14;PAK1;PTTG1;CDH1;PLAU;SPP1;PCLAF;TIMP1;BUB1;POSTN;CDKN2A;UBE2C;PLK1;DIO2;HMGA1;MMP9;SERPINB5;RUNX2;CKAP4;NME1;MMP11;CLDN4;MMP14;CEACAM1;CCNE1;CEACAM5;FSCN1;LCN2;BIRC5;GAPDH;XPR1;NECTIN1;MAD2L1
Ductal Breast Carcinoma	15/97	2.67367376196125e-05	0.00114030190668721	15	0.154639175257732	LRRC15;SPINK1;PCNA;CDKN2A;HMGA1;BUB1B;TGFA;HIF1A;CLDN4;CYP24A1;PAEP;RAD54L;MUC4;SOX4;MAD2L1
Endometrial Neoplasms	26/238	2.72076535211467e-05	0.00115179066572854	26	0.109243697478992	PCNA;SIX1;HMMR;HIF1A;AURKB;CDH1;PLAU;MDK;SPP1;KCNN4;MMP7;CDKN2A;HSPE1;MMP9;SERPINB5;CLDN4;GJB2;CEACAM1;MMP14;VCAN;CLDN3;AKR1B10;MMP13;F2RL1;BIRC5;EZH2
